xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
3551,777,63,-5454,-28,-4052,158,1
3583,780,3592,-5448,-28,-4048,159,1
15,780,3522,-5443,-28,-4043,160,1
48,776,3451,-5437,-28,-4039,161,1
79,768,3380,-5432,-28,-4035,162,1
109,755,3307,-5426,-28,-4031,163,1
137,739,3233,-5421,-28,-4027,164,1
163,719,3158,-5416,-28,-4023,165,1
186,696,3081,-5410,-28,-4019,166,1
206,669,3001,-5405,-28,-4015,167,1
222,639,2920,-5399,-28,-4011,168,1
187,524,2618,-5096,-331,-844,172,1
156,506,2568,-4974,-223,-605,173,1
125,491,2518,-4969,-223,-605,174,1
93,480,2470,-4964,-223,-604,175,1
59,471,2423,-4959,-223,-604,176,1
26,465,2377,-4954,-222,-603,177,1
3591,462,2331,-4949,-222,-602,178,1
3557,461,2285,-4944,-222,-602,179,1
3523,463,2239,-4939,-222,-601,180,1
3498,466,2195,-4307,-330,-1059,181,1
3473,471,2149,-4302,-330,-1058,182,1
3449,479,2104,-4298,-329,-1057,183,1
3425,488,2057,-4294,-329,-1056,184,1
3402,499,2009,-4289,-329,-1055,185,1
3380,513,1960,-4285,-328,-1054,186,1
3360,529,1910,-4281,-328,-1053,187,1
3341,547,1859,-4277,-328,-1052,188,1
3323,567,1806,-4272,-327,-1051,189,1
3307,589,1751,-4268,-327,-1050,190,1
3293,613,1696,-4264,-327,-1049,191,1
3288,623,1665,-2681,-421,-781,192,1
3284,636,1631,-2679,-421,-780,193,1
3278,651,1594,-2676,-420,-780,194,1
3274,666,1556,-2673,-420,-779,195,1
3270,682,1519,-2671,-420,-778,196,1
3268,697,1481,-2668,-419,-777,197,1
3266,713,1443,-2665,-419,-777,198,1
3265,730,1405,-2663,-418,-776,199,1
3265,746,1367,-2660,-418,-775,200,1
3266,762,1329,-2657,-418,-774,201,1
3268,778,1291,-2655,-417,-773,202,1
3271,794,1253,-2652,-417,-773,203,1
3273,806,1221,-2282,-421,-587,204,1
3275,819,1189,-2336,-416,-590,205,1
3279,832,1156,-2385,-409,-592,206,1
3282,845,1122,-2437,-401,-595,207,1
3287,858,1088,-2496,-391,-600,208,1
3292,872,1053,-2563,-379,-608,209,1
3298,885,1018,-2637,-365,-620,210,1
3305,899,982,-2719,-346,-637,211,1
3313,913,945,-2808,-316,-661,212,1
3322,928,908,-2886,-267,-714,213,1
3359,945,870,-1334,-82,-1675,215,1
3380,950,857,-1251,-39,-1711,216,1
3401,954,844,-1206,-25,-1761,217,1
3423,957,832,-1142,-33,-1788,218,1
3445,960,822,-1091,-28,-1848,219,1
3468,962,812,-1037,-30,-1906,220,1
3492,964,803,-992,-25,-1979,221,1
3517,965,794,-949,-23,-2053,222,1
3542,966,787,-913,-20,-2137,223,1
3569,966,780,-883,-18,-2229,224,1
3593,989,894,-304,-1,-245,248,1
3294,941,903,-1298,-22,-14544,71,2
3462,942,900,-1297,-22,-14530,72,2
29,942,898,-1296,-22,-14515,73,2
195,941,895,-1295,-22,-14501,74,2
362,939,891,-1293,-22,-14486,75,2
514,934,891,-849,-403,-13216,76,2
665,927,888,-848,-402,-13203,77,2
817,901,867,-847,-402,-13190,78,2
831,2779,2748,-847,-401,-13177,79,2
679,2747,2720,-846,-401,-13163,80,2
528,2739,2717,-845,-401,-13150,81,2
378,2734,2716,-844,-400,-13137,82,2
227,2730,2718,-843,-400,-13124,83,2
76,2726,2720,-842,-399,-13111,84,2
3526,2722,2723,-841,-399,-13098,85,2
3376,2716,2728,-841,-399,-13085,86,2
2748,160,1544,-756,-202,-1596,231,2
2745,427,1276,-1103,-41,-1535,232,2
2752,669,1033,-1110,-16,-1520,233,2
2762,797,903,-824,-45,-1146,234,2
2769,848,850,-428,-76,-646,235,2
2774,874,824,-265,-62,-454,236,2
2777,889,808,-179,-46,-346,237,2
2780,895,801,-95,-19,-266,238,2
3485,2813,3598,-230,-3,-1757,36,3
3448,2813,3598,-361,-1,-1538,38,3
3415,2812,0,-325,-23,-1335,40,3
3401,2812,0,-266,-18,-1246,41,3
3387,2812,0,-223,-4,-1161,42,3
3374,2812,0,-200,-6,-1079,43,3
