xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
0.000000,0.940817,0.346485,0.566201,0.351278,0.861773,1,1.000000
0.000000,0.940817,0.343429,0.566373,0.351193,0.860528,1,1.000000
0.000000,0.940817,0.340094,0.566924,0.351278,0.859282,1,1.000000
0.000000,0.940817,0.336760,0.567647,0.351363,0.857970,1,1.000000
0.000000,0.940817,0.333148,0.568370,0.351448,0.856455,1,1.000000
0.000000,0.940817,0.329258,0.569058,0.351278,0.854773,1,1.000000
0.000000,0.940817,0.325368,0.569781,0.351363,0.852955,1,1.000000
0.000000,0.940817,0.321200,0.570538,0.351363,0.850969,1,1.000000
0.000000,0.940817,0.317033,0.571365,0.351448,0.848849,1,1.000000
0.000000,0.940817,0.312309,0.572260,0.351448,0.846560,1,1.000000
0.000000,0.940817,0.307585,0.573258,0.351533,0.844103,1,1.000000
0.000000,0.941095,0.302306,0.574291,0.351533,0.841478,1,1.000000
0.000000,0.941095,0.297027,0.575427,0.351533,0.838651,1,1.000000
0.000000,0.941095,0.291470,0.576632,0.351704,0.835689,1,1.000000
0.000000,0.941095,0.285357,0.577871,0.351533,0.832425,1,1.000000
0.000000,0.941095,0.278966,0.579248,0.351874,0.829126,1,1.000000
0.000000,0.941095,0.272298,0.580660,0.351533,0.825390,1,1.000000
0.000000,0.941095,0.265074,0.582209,0.352215,0.821823,1,1.000000
0.000000,0.941095,0.257572,0.583723,0.351448,0.817515,1,1.000000
0.000000,0.941095,0.249792,0.585238,0.351193,0.814082,1,1.000000
0.000000,0.941095,0.246735,0.567440,0.352300,0.865744,1,1.000000
0.000278,0.941095,0.245068,0.561071,0.350256,0.873957,1,1.000000
0.000000,0.941095,0.243679,0.558317,0.350256,0.877592,1,1.000000
0.000000,0.941095,0.242845,0.557319,0.351193,0.882337,1,1.000000
0.000000,0.941095,0.242290,0.556148,0.351363,0.887083,1,1.000000
0.000000,0.941095,0.242845,0.552775,0.351363,0.895867,1,1.000000
0.000000,0.941095,0.243679,0.550950,0.351193,0.900242,1,1.000000
0.000000,0.941095,0.245068,0.549160,0.351193,0.904651,1,1.000000
0.000000,0.941095,0.246735,0.547370,0.351193,0.909128,1,1.000000
